,Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
2989,303065,"How We Became Posthuman: Virtual Bodies in Cybernetics, Literature, and Informatics",N. Katherine Hayles,"Hayles, N. Katherine",,0226321460,9780226321462,0,4.08,University of Chicago Press,Paperback,364.0,1999.0,1999.0,,2023/01/02,to-read,to-read (#896),to-read,,,,0,0
2990,4375,Revolutionary Wealth: How It Will Be Created and How It Will Change Our Lives,Alvin Toffler,"Toffler, Alvin",Heidi Toffler,0375401741,9780375401749,0,3.88,Knopf,Hardcover,512.0,2006.0,2006.0,,2023/01/02,to-read,to-read (#895),to-read,,,,0,0
2991,10875354,"Space, Time and Number in the Brain: Searching for the Foundations of Mathematical Thought (Attention and Performance)",Stanislas Dehaene,"Dehaene, Stanislas",,0123859484,9780123859488,0,4.08,Academic Press,Hardcover,374.0,2011.0,2011.0,,2023/01/02,to-read,to-read (#894),to-read,,,,0,0
2992,480000,"Complex Population Dynamics: A Theoretical/Empirical Synthesis (Monographs in Population Biology, 35)",Peter Turchin,"Turchin, Peter",,0691090211,9780691090214,0,3.67,Princeton University Press,Paperback,472.0,2003.0,2003.0,,2023/01/02,to-read,to-read (#893),to-read,,,,0,0
2993,775056,Institutions and the Path to the Modern Economy: Lessons from Medieval Trade,Avner Greif,"Greif, Avner",,0521671345,9780521671347,0,4.05,Cambridge University Press,Paperback,526.0,2006.0,2006.0,,2023/01/02,to-read,to-read (#892),to-read,,,,0,0
2994,8723288,Why Europe? The Medieval Origins of Its Special Path,Michael Mitterauer,"Mitterauer, Michael",Gerald Chapple,0226532534,9780226532530,0,3.62,University of Chicago Press,Hardcover,400.0,2010.0,2009.0,,2023/01/01,to-read,to-read (#891),to-read,,,,0,0
2995,52641866,Neurotheology: How Science Can Enlighten Us About Spirituality,Andrew B. Newberg,"Newberg, Andrew B.",,0231179057,9780231179058,0,3.84,Columbia University Press,Paperback,328.0,2021.0,,,2023/01/01,to-read,to-read (#890),to-read,,,,0,0
2996,24040556,Mindware: Tools for Smart Thinking,Richard E.  Nisbett,"Nisbett, Richard E.",,0385680996,9780385680998,0,3.75,Doubleday Canada,Hardcover,336.0,2015.0,2015.0,,2022/12/31,to-read,to-read (#889),to-read,,,,0,0
2997,22609334,Our Kids: The American Dream in Crisis,Robert D. Putnam,"Putnam, Robert D.",,1476769893,9781476769899,0,4.04,Simon & Schuster,Hardcover,386.0,2015.0,2015.0,,2022/12/31,to-read,to-read (#888),to-read,,,,0,0
2998,439332,Being No One: The Self-Model Theory of Subjectivity,Thomas Metzinger,"Metzinger, Thomas",,0262633086,9780262633086,0,4.12,MIT Press (MA),Paperback,714.0,2004.0,2003.0,,2022/12/31,to-read,to-read (#887),to-read,,,,0,0
2999,3301623,The Question of Animal Culture,Kevin N. Laland,"Laland, Kevin N.","Rachel L. Kendal, Hal Whitehead, Susan Perry, Kim Sterelny, Andrew Whiten, Kim Hill, Michael Tomasello, William C. McGrew, Janet Mann, Carel van Schaik, Kristin E. Bonnie, Jeremy R. Kendal, Brooke L. Sargeant",0674031261,9780674031265,0,4.1,Harvard University Press,Hardcover,360.0,2009.0,2009.0,,2022/12/31,to-read,to-read (#886),to-read,,,,0,0
3000,5864391,Origins of Human Communication,Michael Tomasello,"Tomasello, Michael",,0262201771,9780262201773,0,4.14,Mit Pr,Hardcover,393.0,2008.0,1999.0,,2022/12/31,to-read,to-read (#885),to-read,,,,0,0
3001,54503528,Value(s): Building a Better World for All,Mark  Carney,"Carney, Mark",,1541768701,9781541768703,0,3.65,PublicAffairs,Hardcover,608.0,2021.0,2021.0,,2022/12/31,to-read,to-read (#884),to-read,,,,0,0
3002,13148639,How Economics Shapes Science,Paula Stephan,"Stephan, Paula",,0674049713,9780674049710,0,3.96,Harvard University Press,Hardcover,384.0,2012.0,2011.0,,2022/12/31,to-read,to-read (#883),to-read,,,,0,0
3003,1994225,Langage et pouvoir symbolique,Pierre Bourdieu,"Bourdieu, Pierre",John B. Thompson,2020509229,9782020509220,0,4.18,Seuil,Paperback,423.0,2001.0,1982.0,,2022/12/31,to-read,to-read (#882),to-read,,,,0,0
3004,204070,Universe: The Definitive Visual Guide,Robert Dinwiddie,"Dinwiddie, Robert",Martin J. Rees,0756613647,9780756613648,0,4.49,DK Publishing (Dorling Kindersley),Hardcover,512.0,2005.0,2008.0,,2022/12/31,to-read,to-read (#881),to-read,,,,0,0
3005,34227487,"Dinner with Darwin: Food, Drink, and Evolution",Jonathan Silvertown,"Silvertown, Jonathan",,022624539X,9780226245393,0,3.94,University of Chicago Press,Hardcover,232.0,2017.0,2017.0,,2022/12/31,to-read,to-read (#880),to-read,,,,0,0
3006,68013,Warped Passages: Unraveling the Mysteries of the Universe's Hidden Dimensions,Lisa Randall,"Randall, Lisa",,0060531096,9780060531096,0,3.93,Ecco,Paperback,499.0,2006.0,2005.0,,2022/12/31,to-read,to-read (#879),to-read,,,,0,0
3007,11297438,Knocking on Heaven's Door: How Physics and Scientific Thinking Illuminate the Universe and the Modern World,Lisa Randall,"Randall, Lisa",,006172372X,9780061723728,0,3.8,Ecco,Hardcover,442.0,2011.0,2011.0,,2022/12/31,to-read,to-read (#878),to-read,,,,0,0
3008,45700960,"Worlds Hidden in Plain Sight: The Evolving Idea of Complexity at the Santa Fe Institute, 1984–2019",David C. Krakauer,"Krakauer, David C.","Murray Gell-Mann, Kenneth Arrow, W. Brian Arthur, John H. Holland, Richard Lewontin, Harold Morowitz, Jessica C. Flack, Jennifer Dunne, Geoffrey West",1947864157,9781947864153,0,3.99,Santa Fe Institute Press,Paperback,396.0,2019.0,,,2022/12/31,to-read,to-read (#877),to-read,,,,0,0
3009,249042,Darkness Visible: A Memoir of Madness,William Styron,"Styron, William",,0679736395,9780679736394,0,3.99,Vintage,Paperback,84.0,1992.0,1990.0,,2022/12/30,to-read,to-read (#876),to-read,,,,0,0
3010,33917107,On Tyranny: Twenty Lessons from the Twentieth Century,Timothy Snyder,"Snyder, Timothy",,0804190119,9780804190114,0,4.29,Tim Duggan Books,Paperback,127.0,2017.0,2017.0,,2022/12/30,to-read,to-read (#875),to-read,,,,0,0
3011,51196828,"Rivers of Power: How a Natural Force Raised Kingdoms, Destroyed Civilizations, and Shapes Our World",Laurence C. Smith,"Smith, Laurence C.",,0316412007,9780316412001,0,3.87,"Little, Brown Spark",Hardcover,368.0,2020.0,2020.0,,2022/12/30,to-read,to-read (#874),to-read,,,,0,0
3012,978934,"Possibilities: Essays on Hierarchy, Rebellion, and Desire",David Graeber,"Graeber, David",,1904859666,9781904859666,0,4.23,AK Press,Paperback,400.0,2007.0,2007.0,,2022/12/29,to-read,to-read (#873),to-read,,,,0,0
3013,1446899,An Introduction to Probability and Inductive Logic,Ian Hacking,"Hacking, Ian",,0521775019,9780521775014,0,3.82,Cambridge University Press,Paperback,322.0,2001.0,2001.0,,2022/12/29,to-read,to-read (#872),to-read,,,,0,0
3014,1501364,Models of My Life,Herbert A. Simon,"Simon, Herbert A.",,026269185X,9780262691857,0,3.77,The MIT Press,Paperback,415.0,1996.0,1991.0,,2022/12/29,to-read,to-read (#871),to-read,,,,0,0
3015,676046,The Sciences of the Artificial,Herbert A. Simon,"Simon, Herbert A.",,0262691914,9780262691918,0,4.29,MIT Press,Paperback,248.0,1996.0,1969.0,,2022/12/29,to-read,to-read (#870),to-read,,,,0,0
3016,35046241,"Queer, There and Everywhere: 23 People Who Changed the World",Sarah Prager,"Prager, Sarah",Zoe More O'Ferrall,,,0,4.13,HarperCollins,Kindle Edition,262.0,2017.0,2017.0,,2022/12/29,to-read,to-read (#869),to-read,,,,0,0
3017,3426920,"The Superorganism: The Beauty, Elegance, and Strangeness of Insect Societies",Bert Hölldobler,"Hölldobler, Bert",Edward O. Wilson,0393067041,9780393067040,0,4.49,W. W. Norton & Company,Hardcover,544.0,2008.0,2008.0,,2022/12/29,to-read,to-read (#868),to-read,,,,0,0
3018,558074,Fractals and Chaos: The Mandelbrot Set and Beyond,Benoît B. Mandelbrot,"Mandelbrot, Benoît B.",,0387201580,9780387201580,0,4.09,Springer,Hardcover,320.0,2004.0,2004.0,,2022/12/29,to-read,to-read (#867),to-read,,,,0,0
3019,665134,The (Mis)Behavior of Markets,Benoît B. Mandelbrot,"Mandelbrot, Benoît B.",Richard L. Hudson,0465043550,9780465043552,0,4.09,Basic Books,Hardcover,352.0,2004.0,1997.0,,2022/12/29,to-read,to-read (#866),to-read,,,,0,0
3020,1725730,Über Gewißheit,Ludwig Wittgenstein,"Wittgenstein, Ludwig",,3518281089,9783518281086,0,4.16,Suhrkamp,Paperback,,2002.0,1969.0,,2022/12/29,to-read,to-read (#865),to-read,,,,0,0
3021,2067,Breaking the Spell: Religion as a Natural Phenomenon,Daniel C. Dennett,"Dennett, Daniel C.",,067003472X,9780670034727,0,3.89,Viking Adult,Hardcover,464.0,2006.0,2006.0,,2022/12/29,to-read,to-read (#864),to-read,,,,0,0
3022,50403449,Feline Philosophy: Cats and the Meaning of Life,John   Gray,"Gray, John",,0374154112,9780374154110,0,3.68,"Farrar, Straus and Giroux",Hardcover,128.0,2020.0,2020.0,,2022/12/29,to-read,to-read (#863),to-read,,,,0,0
3023,22929481,The Soul of the Marionette: A Short Inquiry into Human Freedom,John   Gray,"Gray, John",,0374261180,9780374261184,0,3.85,"Farrar, Straus and Giroux",Hardcover,192.0,2015.0,2015.0,,2022/12/29,to-read,to-read (#862),to-read,,,,0,0
3024,360648,Black Mass: Apocalyptic Religion and the Death of Utopia,John   Gray,"Gray, John",,0374105987,9780374105983,0,3.96,"Farrar, Straus and Giroux",Hardcover,256.0,2007.0,,,2022/12/29,to-read,to-read (#861),to-read,,,,0,0
3025,3654910,"Games of Life: Explorations in Ecology, Evolution and Behaviour",Karl Sigmund,"Sigmund, Karl",,0140242090,9780140242096,0,4.0,Penguin Books,Paperback,256.0,1995.0,1993.0,,2022/12/28,to-read,to-read (#860),to-read,,,,0,0
3026,45993328,Don't Believe a Word: The Surprising Truth About Language,David Shariatmadari,"Shariatmadari, David",,1324004258,9781324004257,0,3.74,W. W. Norton & Company,Hardcover,336.0,2020.0,2019.0,,2022/12/28,to-read,to-read (#859),to-read,,,,0,0
3027,31226016,The Truth about Language: What It Is and Where It Came From,Michael C. Corballis,"Corballis, Michael C.",,022628719X,9780226287195,0,3.72,University of Chicago Press,Hardcover,260.0,2017.0,,,2022/12/28,to-read,to-read (#858),to-read,,,,0,0
3028,44109754,Convergent Evolution on Earth: Lessons for the Search for Extraterrestrial Life (Vienna Series in Theoretical Biology),George R. McGhee,"McGhee, George R.",,0262042738,9780262042734,0,4.2,The MIT Press,Hardcover,332.0,2019.0,,,2022/12/28,to-read,to-read (#857),to-read,,,,0,0
3029,39215678,Emergent Warfare in Our Evolutionary Past (New Biological Anthropology),Nam C. Kim,"Kim, Nam C.",Marc Kissel,1351365762,9781351365765,0,4.0,Routledge,Kindle Edition,230.0,2018.0,,,2022/12/28,to-read,to-read (#856),to-read,,,,0,0
3030,56269229,The Social Instinct: How Cooperation Shaped the World,Nichola Raihani,"Raihani, Nichola",,1250262828,9781250262820,0,3.91,St. Martin's Press,Hardcover,304.0,2021.0,2021.0,,2022/12/28,to-read,to-read (#855),to-read,,,,0,0
3031,59808225,The Age of Resilience: Reimagining Existence on a Rewilding Earth,Jeremy Rifkin,"Rifkin, Jeremy",,1250093546,9781250093547,0,3.69,St. Martin's Press,Hardcover,320.0,2022.0,,,2022/12/28,to-read,to-read (#854),to-read,,,,0,0
3032,45550659,Vom Zauber der Freundschaft: Beziehungen besser verstehen und leben (German Edition),Irmtraud Tarr,"Tarr, Irmtraud",,3641237815,9783641237813,0,4.0,Gütersloher Verlagshaus,Kindle Edition,225.0,2019.0,,,2022/12/28,to-read,to-read (#853),to-read,,,,0,0
3033,288877,"Walking with the Great Apes: Jane Goodall, Dian Fossey, Birute Galdikas",Sy Montgomery,"Montgomery, Sy",,0395611563,9780395611562,0,4.19,Mariner Books,Paperback,280.0,1992.0,1991.0,,2022/12/28,to-read,to-read (#852),to-read,,,,0,0
3034,411064,No One Loved Gorillas More: Dian Fossey: Letters from the Mist,Camilla de la Bédoyère,"Bédoyère, Camilla de la","Dian Fossey, Bob Campbell",0792293444,9780792293446,0,4.3,National Geographic,Hardcover,192.0,2005.0,2005.0,,2022/12/28,to-read,to-read (#851),to-read,,,,0,0
3035,36377272,The Class Ceiling: Why it Pays to be Privileged,Sam Friedman,"Friedman, Sam",Daniel Laurison,1447336062,9781447336068,0,4.27,Policy Press,Hardcover,384.0,2019.0,2019.0,,2022/12/28,to-read,to-read (#850),to-read,,,,0,0
3036,31448995,Becoming Cliterate: Why Orgasm Equality Matters—And How to Get It,Laurie Mintz,"Mintz, Laurie",,0062484400,9780062484406,0,4.26,HarperOne,Kindle Edition,288.0,2017.0,2017.0,,2022/12/28,to-read,to-read (#849),to-read,,,,0,0
3037,38651604,The Ape that Understood the Universe: How the Mind and Culture Evolve,Steve Stewart-Williams,"Stewart-Williams, Steve",,1108425046,9781108425049,0,4.23,Cambridge University Press,Hardcover,378.0,2018.0,2018.0,,2022/12/27,to-read,to-read (#848),to-read,,,,0,0
3038,325130,"Fitness Landscapes and the Origin of Species (Monographs in Population Biology, 41)",Sergey Gavrilets,"Gavrilets, Sergey",,069111983X,9780691119830,0,4.67,Princeton University Press,Paperback,480.0,2004.0,2004.0,,2022/12/27,to-read,to-read (#847),to-read,,,,0,0
3039,20948410,The Cultural Lives of Whales and Dolphins,Hal Whitehead,"Whitehead, Hal",Luke Rendell,0226895319,9780226895314,0,4.15,University of Chicago Press,Hardcover,408.0,2014.0,2014.0,,2022/12/27,to-read,to-read (#846),to-read,,,,0,0
3040,1877443,Conceptual Spaces: The Geometry of Thought (Bradford Books),Peter Gärdenfors,"Gärdenfors, Peter",,0262572192,9780262572194,0,4.3,MIT Press,Paperback,317.0,2004.0,2000.0,,2022/12/27,to-read,to-read (#845),to-read,,,,0,0
3041,25387895,The Confidence Game: Why We Fall for It . . . Every Time,Maria Konnikova,"Konnikova, Maria",,0525427414,9780525427414,0,3.65,Viking,Hardcover,352.0,2016.0,2015.0,,2022/12/27,to-read,to-read (#844),to-read,,,,0,0
3042,8113026,Conversations With Myself,Nelson Mandela,"Mandela, Nelson",Barack Obama,0374128952,9780374128951,0,3.89,"Farrar, Straus and Giroux",Hardcover,454.0,2010.0,2010.0,,2022/12/27,to-read,to-read (#843),to-read,,,,0,0
3043,10056014,Why Civil Resistance Works: The Strategic Logic of Nonviolent Conflict,Erica Chenoweth,"Chenoweth, Erica",Maria J. Stephan,0231156820,9780231156820,0,3.98,Columbia University Press,Hardcover,320.0,2011.0,2011.0,,2022/12/27,to-read,to-read (#842),to-read,,,,0,0
3044,4820815,"Race, Incarceration, and American Values (Boston Review Books)",Glenn C. Loury,"Loury, Glenn C.","Pamela S. Karlan, Loïc Wacquant, Tommie Shelby",0262123118,9780262123112,0,4.01,Mit Pr,Hardcover,86.0,2008.0,2008.0,,2022/12/27,to-read,to-read (#841),to-read,,,,0,0
3045,36217163,"The Road to Unfreedom: Russia, Europe, America",Timothy Snyder,"Snyder, Timothy",,0525574468,9780525574460,0,4.37,Tim Duggan Books,Hardcover,359.0,2018.0,2018.0,,2022/12/27,to-read,to-read (#840),to-read,,,,0,0
3046,6572270,Bloodlands: Europe Between Hitler and Stalin,Timothy Snyder,"Snyder, Timothy",,0465002390,9780465002399,0,4.39,Basic Books,Hardcover,524.0,2010.0,2010.0,,2022/12/27,to-read,to-read (#839),to-read,,,,0,0
3047,39074555,Blueprint: How DNA Makes Us Who We Are,Robert Plomin,"Plomin, Robert",,0241282071,9780241282076,0,3.94,Allen Lane,Hardcover,288.0,2018.0,2018.0,,2022/12/27,to-read,to-read (#838),to-read,,,,0,0
3048,28596619,Civilized to Death: What Was Lost on the Way to Modernity,Christopher  Ryan,"Ryan, Christopher",,,,3,4.12,Simon and Schuster,Paperback,400.0,2018.0,2018.0,2022/12/27,2022/12/16,,,read,,,,1,0
3049,13581359,"The Creation of Inequality: How Our Prehistoric Ancestors Set the Stage for Monarchy, Slavery, and Empire",Kent V. Flannery,"Flannery, Kent V.",Joyce Marcus,,,0,3.6,,Unknown Binding,631.0,,2012.0,,2022/12/26,to-read,to-read (#837),to-read,,,,0,0
3050,13237633,"Moral Origins: The Evolution of Virtue, Altruism, and Shame",Christopher Boehm,"Boehm, Christopher",,0465020488,9780465020485,0,3.65,Basic Books,Hardcover,432.0,2012.0,2012.0,,2022/12/26,to-read,to-read (#836),to-read,,,,0,0
3051,17473080,The Lifeways of Hunter-Gatherers: The Foraging Spectrum,Robert L.  Kelly,"Kelly, Robert L.",,1107024870,9781107024878,0,4.08,Cambridge University Press,Hardcover,375.0,2013.0,2013.0,,2022/12/26,to-read,to-read (#835),to-read,,,,0,0
3052,23692271,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah",,,,5,4.33,Vintage,Paperback,512.0,2015.0,2011.0,2022/12/26,2021/09/26,,,read,,,,1,0
3053,331046,The Continuum Concept: In Search of Happiness Lost,Jean Liedloff,"Liedloff, Jean",,0201050714,9780201050714,0,4.01,Grand Central Publishing,Paperback,192.0,1986.0,1975.0,,2022/12/26,to-read,to-read (#834),to-read,,,,0,0
3054,103295,Stolen Continents: Five Hundred Years Of Conquest And Resistance In The Americas,Ronald Wright,"Wright, Ronald",,0618492402,9780618492404,0,4.25,Mariner Books,Paperback,430.0,2005.0,1992.0,,2022/12/26,to-read,to-read (#833),to-read,,,,0,0
3055,815715,Start Where You Are: A Guide to Compassionate Living,Pema Chödrön,"Chödrön, Pema",,1570628394,9781570628399,0,4.24,Shambhala,Paperback,176.0,2001.0,1994.0,,2022/12/26,to-read,to-read (#832),to-read,,,,0,0
3056,29502362,The Value of Everything: Making and Taking in the Global Economy,Mariana Mazzucato,"Mazzucato, Mariana",,161039674X,9781610396745,0,4.07,PublicAffairs,Hardcover,384.0,2018.0,2018.0,,2022/12/26,to-read,to-read (#831),to-read,,,,0,0
3057,29868590,"Tao of Charlie Munger: A Compilation of Quotes from Berkshire Hathaway's Vice Chairman on Life, Business, and the Pursuit of Wealth With Commentary by David Clark",David      Clark,"Clark, David",,150115334X,9781501153341,0,4.11,Scribner,Hardcover,256.0,2017.0,,,2022/12/26,to-read,to-read (#830),to-read,,,,0,0
3058,6726749,Philosophie des Geldes,Georg Simmel,"Simmel, Georg",,3866473621,9783866473621,0,4.04,Anaconda,Hardcover,832.0,2009.0,1900.0,,2022/12/26,to-read,to-read (#829),to-read,,,,0,0
3059,17847473,Strategy: A History,Lawrence Freedman,"Freedman, Lawrence",,0199325154,9780199325153,0,3.97,Oxford University Press,Hardcover,768.0,2013.0,2013.0,,2022/12/26,to-read,to-read (#828),to-read,,,,0,0
3060,2413423,A Splendid Exchange: How Trade Shaped the World,William J. Bernstein,"Bernstein, William J.",,0871139790,9780871139795,0,4.16,Atlantic Monthly Press,Hardcover,384.0,2008.0,,,2022/12/26,to-read,to-read (#827),to-read,,,,0,0
3061,624982,The Entropy Law and the Economic Process,Nicholas Georgescu-Roegen,"Georgescu-Roegen, Nicholas",,1583486003,9781583486009,0,4.18,Iuniverse Inc,Paperback,476.0,1999.0,1971.0,,2022/12/26,to-read,to-read (#826),to-read,,,,0,0
3062,26597296,Money Changes Everything: How Finance Made Civilization Possible,William N. Goetzmann,"Goetzmann, William N.",,0691143781,9780691143781,0,4.04,Princeton University Press,Hardcover,600.0,2016.0,2016.0,,2022/12/26,to-read,to-read (#825),to-read,,,,0,0
3063,775030,"Power and Plenty: Trade, War, and the World Economy in the Second Millennium",Ronald Findlay,"Findlay, Ronald",Kevin H. O'Rourke,069111854X,9780691118543,0,4.16,Princeton University Press,Hardcover,648.0,2007.0,2007.0,,2022/12/26,to-read,to-read (#824),to-read,,,,0,0
3064,29214420,Doughnut Economics: Seven Ways to Think Like a 21st-Century Economist,Kate Raworth,"Raworth, Kate",,1847941389,9781847941381,0,4.16,UNKNO,Paperback,384.0,2017.0,2017.0,,2022/12/26,to-read,to-read (#823),to-read,,,,0,0
3065,1098254,The Nature of Money,Geoffrey Ingham,"Ingham, Geoffrey",,074560997X,9780745609973,0,4.17,Polity,Paperback,264.0,2004.0,2004.0,,2022/12/26,to-read,to-read (#822),to-read,,,,0,0
3066,48989633,Boom and Bust: A Global History of Financial Bubbles,William Quinn,"Quinn, William",John D. Turner,1108421253,9781108421256,0,3.97,Cambridge University Press,Hardcover,296.0,2020.0,2020.0,,2022/12/26,to-read,to-read (#821),to-read,,,,0,0
3067,925803,After Tamerlane: The Global History of Empire Since 1405,John Darwin,"Darwin, John",,1596913932,9781596913936,0,4.0,Bloomsbury Press,Hardcover,592.0,2008.0,2007.0,,2022/12/25,to-read,to-read (#820),to-read,,,,0,0
3068,745703,Maps of Time: An Introduction to Big History,David Christian,"Christian, David",William H. McNeill,0520244761,9780520244764,0,4.07,University of California Press,Paperback,664.0,2004.0,2004.0,,2022/12/25,to-read,to-read (#818),to-read,,,,0,0
3069,37707827,"Palaces for the People: How Social Infrastructure Can Help Fight Inequality, Polarization, and the Decline of Civic Life",Eric Klinenberg,"Klinenberg, Eric",,1524761168,9781524761165,0,3.97,Crown,Hardcover,288.0,2018.0,2018.0,,2022/12/25,to-read,to-read (#817),to-read,,,,0,0
3070,36515770,Radical Markets: Uprooting Capitalism and Democracy for a Just Society,Eric A. Posner,"Posner, Eric A.",E. Glen Weyl,0691177503,9780691177502,0,3.95,Princeton University Press,Hardcover,368.0,2018.0,2018.0,,2022/12/25,to-read,to-read (#816),to-read,,,,0,0
3071,212895,"Stability with Growth: Macroeconomics, Liberalization and Development (Initiative for Policy Dialogue)",Joseph E. Stiglitz,"Stiglitz, Joseph E.","José Antonio Ocampo, Shari Spiegel, Ricardo Ffrench-Davis, Deepak Nayyar",0199288143,9780199288144,0,4.04,Oxford University Press,Paperback,352.0,2006.0,2006.0,,2022/12/25,to-read,to-read (#815),to-read,,,,0,0
3072,44667873,"Empower Your Investing: Adopting Best Practices From John Templeton, Peter Lynch, and Warren Buffett",Scott A. Chapman,"Chapman, Scott A.",,1642932388,9781642932386,0,4.59,Post Hill Press,Hardcover,400.0,2019.0,,,2022/12/25,to-read,to-read (#814),to-read,,,,0,0
3073,17248466,The Physics of Finance: Predicting the Unpredictable: Can Science Beat the Market?,James Owen Weatherall,"Weatherall, James Owen",,1780721390,9781780721392,0,3.85,Short Books Ltd,Paperback,286.0,2013.0,2013.0,,2022/12/25,to-read,to-read (#813),to-read,,,,0,0
3074,34473281,Makers and Takers: How Wall Street Destroyed Main Street,Rana Foroohar,"Foroohar, Rana",,0553447254,9780553447255,0,3.97,Crown Currency,Paperback,400.0,2017.0,2016.0,,2022/12/25,to-read,to-read (#812),to-read,,,,0,0
3075,53546405,Quantum Economics and Finance: An Applied Mathematics Introduction,David Orrell,"Orrell, David",,,,0,4.4,Panda Ohana Publishing,Kindle Edition,0.0,2020.0,,,2022/12/25,to-read,to-read (#811),to-read,,,,0,0
3076,135753,"The Cash Nexus: Money and Power in the Modern World, 1700-2000",Niall Ferguson,"Ferguson, Niall",,0465023266,9780465023264,0,3.79,Basic Books,Paperback,573.0,2002.0,2001.0,,2022/12/25,to-read,to-read (#810),to-read,,,,0,0
